,ID,Date,Block,Primary Type,Description,Location Description,Arrest,District,Ward,Community Area,Year,Updated On,Location,Census Tracts,Wards
284379,11301913,05/01/2018 09:07:00 PM,077XX S OGLESBY AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,4.0,7.0,43.0,2018.0,05/08/2018 03:56:32 PM,"(41.75452253, -87.56750038)",420.0,37.0
494295,11013892,07/11/2017 12:15:00 PM,012XX W NORTH AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,14.0,32.0,24.0,2017.0,02/10/2018 03:50:01 PM,"(41.910764867, -87.658120918)",109.0,46.0
587322,10871190,03/07/2017 11:45:00 PM,029XX S ARCHER AVE,BATTERY,SIMPLE,RESIDENCE,False,9.0,11.0,60.0,2017.0,02/10/2018 03:50:01 PM,"(41.840638696, -87.660044014)",723.0,48.0
647175,10780154,12/10/2016 10:00:00 AM,049XX W HURON ST,ASSAULT,SIMPLE,RESIDENCE,False,15.0,37.0,25.0,2016.0,02/10/2018 03:50:01 PM,"(41.893132253, -87.749029481)",694.0,45.0
207111,11404999,08/05/2018 08:00:00 PM,095XX S DAN RYAN EXPY OB,THEFT,POCKET-PICKING,CTA TRAIN,False,5.0,21.0,49.0,2018.0,08/12/2018 03:59:11 PM,"(41.721185964, -87.624581602)",568.0,13.0
639987,10790834,12/21/2016 10:00:00 PM,083XX W SUMMERDALE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,16.0,41.0,10.0,2016.0,12/28/2016 03:52:21 PM,"(41.976491906, -87.834799121)",735.0,29.0
70308,11599695,02/14/2019 09:38:00 AM,014XX W SHERWIN AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,24.0,49.0,1.0,2019.0,02/21/2019 04:13:56 PM,"(42.014987937, -87.66672334)",357.0,5.0
648006,10780807,12/09/2016 12:01:00 AM,052XX W BELLE PLAINE AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,16.0,38.0,15.0,2016.0,02/10/2018 03:50:01 PM,"(41.955110574, -87.758250282)",260.0,19.0
210998,11399480,08/01/2018 12:00:00 PM,041XX W CERMAK RD,CRIMINAL TRESPASS,TO RESIDENCE,CHA APARTMENT,False,10.0,22.0,29.0,2018.0,08/08/2018 04:16:44 PM,"(41.851491455, -87.728453952)",125.0,14.0
296959,11285343,04/14/2018 02:48:00 PM,004XX S PULASKI RD,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,False,11.0,24.0,26.0,2018.0,05/04/2018 03:51:04 PM,"(41.874974798, -87.725475051)",675.0,23.0
351504,11210390,01/22/2018 05:00:00 AM,057XX S CICERO AVE,THEFT,FROM BUILDING,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,False,8.0,23.0,56.0,2018.0,05/04/2018 03:51:04 PM,"(41.788987036, -87.74147999)",86.0,6.0
456181,11069615,08/27/2017 11:00:00 PM,0000X N MENARD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,15.0,29.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.880892344, -87.769782119)",618.0,7.0
176194,11445594,09/14/2018 05:12:00 AM,105XX S PEORIA ST,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,22.0,34.0,73.0,2018.0,09/21/2018 04:12:37 PM,"(41.702350298, -87.645123324)",595.0,22.0
366287,11190815,12/29/2017 10:03:00 PM,016XX W 74TH ST,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,7.0,17.0,67.0,2017.0,05/04/2018 03:51:04 PM,"(41.759452706, -87.663950113)",433.0,31.0
431289,11104206,09/29/2017 09:00:00 PM,052XX W MONTROSE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,16.0,38.0,15.0,2017.0,02/10/2018 03:50:01 PM,"(41.96059078, -87.758252482)",260.0,19.0
324042,11247980,03/05/2018 09:20:00 PM,063XX S NORMAL BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,7.0,20.0,68.0,2018.0,05/04/2018 03:51:04 PM,"(41.778758097, -87.637498669)",435.0,4.0
202316,11411281,08/11/2018 07:00:00 PM,039XX N RIDGEWAY AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,17.0,39.0,16.0,2018.0,08/18/2018 03:57:27 PM,"(41.952615231, -87.721455011)",326.0,50.0
296066,11286251,04/15/2018 10:30:00 PM,025XX N NEWCASTLE AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,25.0,36.0,18.0,2018.0,05/04/2018 03:51:04 PM,"(41.926253895, -87.796546795)",136.0,44.0
605220,10844559,02/09/2017 04:55:00 PM,034XX W LAKE ST,BATTERY,SIMPLE,SMALL RETAIL STORE,False,11.0,28.0,27.0,2017.0,02/16/2017 03:49:36 PM,"(41.884713074, -87.712452377)",176.0,23.0
58127,11615290,03/05/2019 09:40:00 PM,059XX S ASHLAND AVE,THEFT,OVER $500,CTA BUS,False,7.0,16.0,67.0,2019.0,03/12/2019 04:21:39 PM,"(41.786291714, -87.664386014)",276.0,2.0
101423,11547995,12/27/2018 09:45:00 AM,055XX N HARLEM AVE,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,16.0,41.0,10.0,2018.0,01/03/2019 04:09:08 PM,"(41.981337327, -87.806945269)",735.0,29.0
91893,11561979,01/09/2019 08:00:00 PM,028XX N MC VICKER AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,25.0,30.0,19.0,2019.0,01/18/2019 09:37:14 AM,"(41.931578913, -87.777197108)",81.0,21.0
128975,11511476,11/17/2018 11:45:00 AM,012XX E 78TH ST,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,4.0,8.0,45.0,2018.0,11/24/2018 04:09:12 PM,"(41.753213625, -87.595192816)",133.0,35.0
552557,10942493,04/27/2017 08:00:00 AM,016XX N KEDVALE AVE,THEFT,OVER $500,APARTMENT,False,25.0,30.0,23.0,2017.0,02/10/2018 03:50:01 PM,"(41.910756279, -87.730025588)",285.0,49.0
104398,11548122,12/22/2018 11:00:00 AM,049XX S WABASH AVE,BATTERY,SIMPLE,"SCHOOL, PRIVATE, GROUNDS",False,2.0,3.0,38.0,2018.0,12/30/2018 04:11:10 PM,"(41.804847176, -87.624346184)",449.0,9.0
92921,11560113,01/08/2019 09:10:00 AM,004XX E 80TH ST,ASSAULT,SIMPLE,STREET,False,6.0,6.0,44.0,2019.0,01/18/2019 09:37:14 AM,"(41.749318943, -87.6132747)",11.0,32.0
333056,11235624,02/20/2018 01:15:00 PM,021XX N CENTRAL AVE,THEFT,OVER $500,STREET,False,25.0,29.0,19.0,2018.0,05/04/2018 03:51:04 PM,"(41.919220801, -87.765807413)",307.0,44.0
303121,11277089,04/05/2018 06:20:00 PM,087XX S COLFAX AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,4.0,7.0,46.0,2018.0,05/04/2018 03:51:04 PM,"(41.736298888, -87.561129269)",508.0,37.0
618039,10824497,01/22/2017 06:25:00 PM,039XX W JACKSON BLVD,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,11.0,28.0,26.0,2017.0,02/14/2017 03:49:42 PM,"(41.877104194, -87.724412047)",736.0,23.0
347951,11316635,01/27/2018 08:50:00 AM,068XX S WESTERN AVE,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,True,8.0,17.0,66.0,2018.0,08/25/2018 03:54:44 PM,"(41.769696216, -87.68337861)",370.0,31.0
579992,10883363,03/19/2017 07:00:00 PM,034XX W LAWRENCE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,17.0,39.0,14.0,2017.0,02/10/2018 03:50:01 PM,"(41.968399337, -87.713670197)",750.0,20.0
192937,11424266,08/23/2018 11:30:00 AM,048XX N WINTHROP AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,20.0,46.0,3.0,2018.0,08/30/2018 04:04:47 PM,"(41.97058608, -87.657662338)",634.0,39.0
552687,10926342,04/26/2017 10:47:00 PM,123XX S EMERALD AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,True,5.0,34.0,53.0,2017.0,02/10/2018 03:50:01 PM,"(41.670002157, -87.640446289)",7.0,22.0
112758,11531591,12/10/2018 11:43:00 PM,002XX W GRAND AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,18.0,42.0,8.0,2018.0,12/17/2018 04:19:24 PM,"(41.891583724, -87.634446444)",652.0,36.0
299077,11282517,04/11/2018 06:20:00 PM,017XX W VAN BUREN ST,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,False,12.0,2.0,28.0,2018.0,05/04/2018 03:51:04 PM,"(41.8763156, -87.669271624)",90.0,46.0
698004,10745106,10/02/2016 07:00:00 AM,001XX N STATE ST,THEFT,OVER $500,OTHER,True,1.0,42.0,32.0,2016.0,02/10/2018 03:50:01 PM,"(41.883500187, -87.627876698)",580.0,36.0
375317,11178900,12/15/2017 11:00:00 PM,049XX S KOMENSKY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,8.0,14.0,57.0,2017.0,05/04/2018 03:51:04 PM,"(41.803380854, -87.724677796)",697.0,8.0
721251,10667216,09/02/2016 03:00:00 PM,065XX S KIMBARK AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,3.0,20.0,42.0,2016.0,02/10/2018 03:50:01 PM,"(41.776437246, -87.594556292)",27.0,4.0
108030,11538201,12/17/2018 01:25:00 PM,015XX S KEELER AVE,BATTERY,SIMPLE,APARTMENT,True,10.0,24.0,29.0,2018.0,12/24/2018 04:07:53 PM,"(41.860132426, -87.729884957)",761.0,14.0
167526,11457126,09/25/2018 03:35:00 AM,057XX N RIDGE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,20.0,48.0,77.0,2018.0,10/02/2018 04:05:11 PM,"(41.987261997, -87.666008515)",539.0,16.0
435616,11097707,09/24/2017 04:35:00 AM,003XX E 60TH ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,2.0,20.0,40.0,2017.0,02/10/2018 03:50:01 PM,"(41.785687563, -87.616541923)",164.0,4.0
82080,11578537,01/25/2019 05:00:00 PM,010XX W LAWRENCE AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,APARTMENT,False,19.0,46.0,3.0,2019.0,02/01/2019 04:19:40 PM,"(41.969065116, -87.656615702)",241.0,39.0
507526,10994417,06/24/2017 06:30:00 PM,072XX S MERRILL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,3.0,5.0,43.0,2017.0,02/10/2018 03:50:01 PM,"(41.763982679, -87.572541517)",453.0,33.0
378429,11174743,12/11/2017 04:18:00 PM,040XX W VAN BUREN ST,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,11.0,24.0,26.0,2017.0,02/10/2018 03:50:01 PM,"(41.875256711, -87.726371975)",675.0,23.0
359761,11199626,01/09/2018 03:30:00 PM,099XX S AVENUE J,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,4.0,10.0,52.0,2018.0,05/04/2018 03:51:04 PM,"(41.715117141, -87.534070327)",705.0,47.0
388089,11166047,11/28/2017 02:13:00 PM,005XX E 32ND ST,THEFT,FROM BUILDING,APARTMENT,False,2.0,4.0,35.0,2017.0,02/10/2018 03:50:01 PM,"(41.836069707, -87.613033345)",581.0,10.0
319852,11254021,03/12/2018 08:49:00 AM,0000X W 112TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,5.0,34.0,49.0,2018.0,05/04/2018 03:51:04 PM,"(41.690759765, -87.624157804)",660.0,22.0
485532,11027438,07/22/2017 02:03:00 PM,008XX W 59TH ST,ASSAULT,SIMPLE,GAS STATION,True,7.0,16.0,68.0,2017.0,02/10/2018 03:50:01 PM,"(41.78701723, -87.645505595)",113.0,2.0
387301,11163315,11/29/2017 01:31:00 PM,038XX S DR MARTIN LUTHER KING JR DR,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,2.0,4.0,35.0,2017.0,02/10/2018 03:50:01 PM,"(41.824675709, -87.617013434)",222.0,10.0
70920,11594363,02/13/2019 11:14:00 AM,034XX W CHICAGO AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,11.0,27.0,23.0,2019.0,02/20/2019 04:32:09 PM,"(41.895505083, -87.71174182)",150.0,46.0
20799,11671907,04/30/2019 03:07:00 PM,012XX W ARGYLE ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,20.0,47.0,3.0,2019.0,05/07/2019 04:18:44 PM,"(41.972661574, -87.660615421)",633.0,18.0
194910,11428035,08/20/2018 07:11:00 PM,013XX N MASON AVE,SEX OFFENSE,OTHER,OTHER,False,25.0,29.0,25.0,2018.0,10/02/2018 04:00:12 PM,"(41.90467104, -87.774234735)",565.0,7.0
16954,11682122,05/05/2019 10:04:00 PM,094XX S HALSTED ST,THEFT,$500 AND UNDER,STREET,False,22.0,21.0,73.0,2019.0,05/12/2019 04:04:54 PM,"(41.722638806, -87.643247484)",151.0,13.0
259286,11334824,06/02/2018 12:20:00 PM,004XX S HALSTED ST,BATTERY,SIMPLE,CTA STATION,False,12.0,2.0,28.0,2018.0,06/09/2018 03:50:10 PM,"(41.875820724, -87.647175913)",97.0,26.0
689954,10714131,10/13/2016 05:20:00 AM,061XX N WINTHROP AVE,BATTERY,SIMPLE,STREET,False,24.0,48.0,77.0,2016.0,02/10/2018 03:50:01 PM,"(41.993388727, -87.658318789)",46.0,16.0
192895,11423423,08/23/2018 12:29:00 PM,041XX W ROOSEVELT RD,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,10.0,24.0,29.0,2018.0,08/30/2018 04:04:47 PM,"(41.866114016, -87.729193576)",98.0,14.0
144307,11488887,10/27/2018 12:48:00 AM,040XX W MONTROSE AVE,THEFT,$500 AND UNDER,APARTMENT,False,17.0,39.0,16.0,2018.0,11/03/2018 04:10:06 PM,"(41.960941126, -87.728177319)",269.0,38.0
679973,10732573,10/26/2016 06:00:00 AM,012XX N CICERO AVE,THEFT,$500 AND UNDER,OTHER,False,25.0,37.0,25.0,2016.0,02/10/2018 03:50:01 PM,"(41.902968556, -87.745986389)",62.0,45.0
17180,11677052,05/05/2019 04:25:00 PM,0000X N MICHIGAN AVE,THEFT,FROM BUILDING,RESTAURANT,False,1.0,42.0,32.0,2019.0,05/12/2019 04:04:54 PM,"(41.882389156, -87.624374606)",580.0,36.0
446123,11083274,09/10/2017 03:30:00 PM,011XX W WILSON AVE,BATTERY,SIMPLE,SIDEWALK,False,19.0,46.0,3.0,2017.0,02/10/2018 03:50:01 PM,"(41.965389037, -87.658209971)",241.0,39.0
394892,11154591,11/18/2017 03:00:00 PM,026XX N HALSTED ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,19.0,43.0,7.0,2017.0,02/10/2018 03:50:01 PM,"(41.930101116, -87.648924417)",769.0,34.0
649862,10775582,12/06/2016 07:00:00 AM,001XX N CARPENTER ST,THEFT,FROM BUILDING,OTHER,False,12.0,27.0,28.0,2016.0,02/10/2018 03:50:01 PM,"(41.883554448, -87.653247925)",63.0,46.0
569488,10899611,04/03/2017 05:20:00 PM,033XX N WESTERN AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,19.0,47.0,5.0,2017.0,02/10/2018 03:50:01 PM,"(41.94219754, -87.688249516)",615.0,18.0
402246,11143994,11/08/2017 06:00:00 AM,023XX W ARTHUR AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,24.0,50.0,2.0,2017.0,02/10/2018 03:50:01 PM,"(41.999573526, -87.68828104)",320.0,27.0
26425,11663045,04/22/2019 12:53:00 PM,070XX S CORNELL AVE,BATTERY,SIMPLE,APARTMENT,False,3.0,5.0,43.0,2019.0,04/29/2019 04:18:19 PM,"(41.766508211, -87.584355224)",381.0,33.0
321467,11253180,03/09/2018 07:00:00 PM,013XX W WELLINGTON AVE,THEFT,$500 AND UNDER,STREET,False,19.0,32.0,6.0,2018.0,05/04/2018 03:51:04 PM,"(41.936146769, -87.661962237)",679.0,40.0
419758,11119498,10/15/2017 06:00:00 PM,059XX N MAGNOLIA AVE,THEFT,$500 AND UNDER,STREET,False,20.0,48.0,77.0,2017.0,02/10/2018 03:50:01 PM,"(41.989497116, -87.661534341)",539.0,16.0
17870,11676864,05/04/2019 06:00:00 PM,006XX W OAKDALE AVE,THEFT,OVER $500,SIDEWALK,False,19.0,44.0,6.0,2019.0,05/11/2019 04:19:04 PM,"(41.935561471, -87.6456024)",684.0,25.0
551865,10927600,04/28/2017 02:55:00 AM,051XX S MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,False,2.0,3.0,40.0,2017.0,02/10/2018 03:50:01 PM,"(41.801137262, -87.622626646)",218.0,9.0
124775,11515227,11/23/2018 06:39:00 PM,013XX S CHRISTIANA AVE,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,10.0,24.0,29.0,2018.0,11/30/2018 04:15:08 PM,"(41.863652779, -87.709245672)",34.0,14.0
151567,11479031,10/17/2018 10:00:00 AM,084XX S YATES BLVD,THEFT,OVER $500,STREET,False,4.0,7.0,46.0,2018.0,10/24/2018 04:22:11 PM,"(41.741820708, -87.566086719)",507.0,35.0
525347,10966721,06/02/2017 11:35:00 AM,041XX W HIRSCH ST,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,25.0,37.0,23.0,2017.0,02/10/2018 03:50:01 PM,"(41.90624044, -87.729726463)",286.0,49.0
221598,11385148,07/19/2018 09:00:00 AM,056XX W DIVERSEY AVE,ROBBERY,STRONGARM - NO WEAPON,ALLEY,False,25.0,31.0,19.0,2018.0,07/26/2018 03:51:12 PM,"(41.931265251, -87.766924444)",58.0,21.0
690042,10714061,10/12/2016 10:55:00 PM,079XX S DOBSON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,6.0,8.0,44.0,2016.0,02/10/2018 03:50:01 PM,"(41.75048339, -87.599101334)",247.0,35.0
51511,11624509,03/16/2019 02:25:00 AM,041XX W VAN BUREN ST,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,11.0,28.0,26.0,2019.0,03/23/2019 04:03:16 PM,"(41.87522978, -87.728549617)",675.0,23.0
506825,10994795,06/25/2017 04:45:00 PM,009XX W 63RD PKWY,CRIMINAL TRESPASS,TO LAND,APARTMENT,False,7.0,16.0,68.0,2017.0,02/10/2018 03:50:01 PM,"(41.781326622, -87.647516964)",22.0,2.0
701149,10717102,09/28/2016 12:01:00 AM,007XX W WELLINGTON AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,19.0,44.0,6.0,2016.0,02/10/2018 03:50:01 PM,"(41.93644733, -87.647349685)",682.0,25.0
313597,11262481,03/21/2018 10:42:00 AM,041XX W CERMAK RD,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,10.0,22.0,29.0,2018.0,05/04/2018 03:51:04 PM,"(41.851487242, -87.728696242)",125.0,28.0
618918,10825374,01/21/2017 04:00:00 PM,027XX N SAWYER AVE,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,False,14.0,35.0,22.0,2017.0,02/14/2017 03:49:42 PM,"(41.930645827, -87.709368494)",72.0,12.0
542435,10941676,05/11/2017 09:00:00 AM,061XX S INDIANA AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,3.0,20.0,40.0,2017.0,02/10/2018 03:50:01 PM,"(41.783020354, -87.620549828)",404.0,4.0
481181,11037244,07/27/2017 11:00:00 PM,010XX S HOMAN AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,11.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.868558707, -87.710615131)",98.0,14.0
684065,10723778,10/20/2016 06:23:00 PM,049XX W NORTH AVE,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,True,25.0,37.0,25.0,2016.0,02/10/2018 03:50:01 PM,"(41.909591067, -87.748805933)",523.0,45.0
505475,10998622,06/27/2017 12:00:00 PM,014XX S CANAL ST,THEFT,$500 AND UNDER,OTHER,False,1.0,2.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.862218265, -87.639087164)",97.0,48.0
653044,10770751,12/01/2016 06:20:00 PM,0000X E ADAMS ST,THEFT,FROM BUILDING,RESTAURANT,False,1.0,42.0,32.0,2016.0,02/10/2018 03:50:01 PM,"(41.879542637, -87.625144154)",367.0,36.0
713530,10806340,09/12/2016 12:00:00 PM,0000X E ELM ST,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,18.0,42.0,8.0,2016.0,02/10/2018 03:50:01 PM,"(41.903199503, -87.627623153)",105.0,11.0
308906,11269038,03/28/2018 07:24:00 AM,019XX N WESTERN AVE,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),False,14.0,1.0,22.0,2018.0,05/04/2018 03:51:04 PM,"(41.917061131, -87.687393113)",373.0,40.0
494009,11014547,07/11/2017 07:30:00 PM,072XX S TALMAN AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,8.0,18.0,66.0,2017.0,02/10/2018 03:50:01 PM,"(41.761779227, -87.689282732)",333.0,30.0
129644,11509020,11/16/2018 01:00:00 PM,003XX N MICHIGAN AVE,THEFT,OVER $500,STREET,False,1.0,42.0,32.0,2018.0,11/23/2018 04:11:10 PM,"(41.888438092, -87.624476665)",580.0,36.0
420338,11118703,10/14/2017 07:15:00 PM,007XX N RUSH ST,THEFT,$500 AND UNDER,STREET,False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.895455777, -87.625475247)",626.0,36.0
634915,10798886,12/29/2016 06:10:00 PM,022XX W HARRISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,12.0,2.0,28.0,2016.0,02/10/2018 03:50:01 PM,"(41.873956822, -87.681952527)",89.0,23.0
392087,11156806,11/22/2017 03:32:00 PM,104XX S DOTY AVE E,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,5.0,10.0,51.0,2017.0,02/10/2018 03:50:01 PM,"(41.705470638, -87.587089219)",174.0,47.0
378157,11175647,12/11/2017 11:30:00 PM,017XX W TOUHY AVE,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,24.0,49.0,1.0,2017.0,02/10/2018 03:50:01 PM,"(42.01265772, -87.67330123)",49.0,5.0
455668,11070354,08/28/2017 06:20:00 PM,067XX S CORNELL AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,STREET,False,3.0,5.0,43.0,2017.0,02/10/2018 03:50:01 PM,"(41.771971091, -87.585043186)",381.0,33.0
699185,10701678,09/30/2016 08:30:00 PM,007XX S MICHIGAN AVE,THEFT,POCKET-PICKING,PARK PROPERTY,False,1.0,2.0,32.0,2016.0,02/10/2018 03:50:01 PM,"(41.872709056, -87.624187857)",368.0,10.0
368194,11188077,12/26/2017 02:53:00 PM,118XX S INDIANA AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,5.0,9.0,53.0,2017.0,05/04/2018 03:51:04 PM,"(41.678689445, -87.617840339)",229.0,43.0
148582,11482986,10/21/2018 08:48:00 AM,002XX E HURON ST,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,False,18.0,42.0,8.0,2018.0,10/28/2018 04:09:23 PM,"(41.895003278, -87.62152816)",158.0,36.0
334393,11234588,02/18/2018 09:00:00 AM,032XX S KARLOV AVE,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,False,10.0,22.0,30.0,2018.0,05/04/2018 03:51:04 PM,"(41.834404786, -87.726728749)",200.0,28.0
492374,11017067,07/13/2017 10:30:00 PM,015XX N DAMEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,14.0,1.0,24.0,2017.0,02/10/2018 03:50:01 PM,"(41.910215525, -87.677447307)",481.0,41.0
141862,11492134,10/30/2018 12:30:00 PM,019XX W MONTEREY AVE,CONCEALED CARRY LICENSE VIOLATION,OTHER,POLICE FACILITY/VEH PARKING LOT,False,22.0,19.0,75.0,2018.0,11/06/2018 04:22:57 PM,"(41.691413679, -87.668826246)",378.0,42.0
408542,11134601,10/30/2017 06:00:00 PM,005XX E 32ND ST,ROBBERY,STRONGARM - NO WEAPON,STREET,False,2.0,4.0,35.0,2017.0,02/10/2018 03:50:01 PM,"(41.836069707, -87.613033345)",581.0,10.0
241056,11359295,06/25/2018 12:40:00 PM,110XX S HALSTED ST,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),False,22.0,34.0,49.0,2018.0,07/02/2018 03:51:34 PM,"(41.692811077, -87.642391083)",315.0,22.0
649289,10778569,12/06/2016 11:30:00 PM,070XX N SHERIDAN RD,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,24.0,49.0,1.0,2016.0,02/10/2018 03:50:01 PM,"(42.010000989, -87.662352589)",267.0,5.0
374114,11184401,12/17/2017 02:52:00 PM,051XX S PULASKI RD,BATTERY,SIMPLE,CTA STATION,False,8.0,23.0,62.0,2017.0,05/04/2018 03:51:04 PM,"(41.799808989, -87.723350952)",792.0,6.0
699640,10718692,09/30/2016 09:00:00 AM,010XX S CLARK ST,THEFT,OVER $500,RESIDENCE,False,1.0,2.0,32.0,2016.0,02/10/2018 03:50:01 PM,"(41.869707206, -87.630495617)",12.0,10.0
637681,10794004,12/25/2016 01:15:00 PM,041XX W CHICAGO AVE,THEFT,FROM BUILDING,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,11.0,37.0,23.0,2016.0,02/10/2018 03:50:01 PM,"(41.89528868, -87.730343812)",99.0,45.0
129606,11509211,11/16/2018 02:15:00 PM,022XX N KILBOURN AVE,ASSAULT,SIMPLE,STREET,False,25.0,36.0,20.0,2018.0,11/23/2018 04:11:10 PM,"(41.921889381, -87.738923226)",75.0,44.0
489905,11023900,07/16/2017 10:00:00 PM,046XX S FRANCISCO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,9.0,14.0,58.0,2017.0,02/10/2018 03:50:01 PM,"(41.809601397, -87.696693939)",85.0,3.0
444038,11088146,09/13/2017 03:00:00 PM,047XX S WOODLAWN AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,2.0,4.0,39.0,2017.0,02/10/2018 03:50:01 PM,"(41.808804086, -87.596814484)",356.0,10.0
339824,11226657,02/09/2018 10:40:00 AM,064XX S MINERVA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,3.0,20.0,42.0,2018.0,05/04/2018 03:51:04 PM,"(41.777887444, -87.59688238)",27.0,4.0
242132,11357781,06/24/2018 03:04:00 AM,067XX S EAST END AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,3.0,5.0,43.0,2018.0,07/01/2018 03:55:31 PM,"(41.772599929, -87.58384078)",381.0,33.0
412596,11129431,10/25/2017 09:00:00 AM,048XX S LA CROSSE AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,8.0,23.0,56.0,2017.0,02/10/2018 03:50:01 PM,"(41.804783946, -87.744301873)",605.0,28.0
